index,id,title,category,comment
646,443,Speed hump or zebra crossing,General,There is a childrens park adjacent to this street. People speed well over the speed limit on Max Jacobs Avenue. There is no safe way to cross the road to the park. Can you please either put a speed hump and/or zebra crossing to allow the children to cross safely.
647,444,Pothole on road: safety issue,General,There has been a pothole on the edge of the road outside 43 Derby Street for quite a while now. It needs to be fixed as someone will get out their car and break their ankle. With each bout of rain it gets bigger.
648,445,Blind corner,General,"Despite being in school zone vehicles come round this curve at speeds in excess of 50 limit making it dangerous for vehicles entering from driveways. also tendency to drift wide. two vehicles have rolled, side swipes are regular and property at no 45 has had front demolished, 47 has lost two trees from reserve, 46 and 48 both sustained damage. Ambulance required twice this year. have requested speed control three times from council. No response on any occasion. This is a main bus route and we await the first fatality."
649,446,Unsightly Graffiti,General,Unsightly graffiti has been written on fence .
650,448,Unsightly Graffiti,General,Unsightly graffiti has been spray painted on a fence Please fix.
651,449,Unsightly Graffiti,General,Unsightly graffiti has been painted on a fence. Please fix
652,45,"Sweeney Street Black Hill Ballarat, Victoria",General,"Road surface a danger to school children near primary school. Large pot holes and speeding drivers. Requires attention possible speed humps installed to slow speeding drivers at top of chisolm street, crossing in to sweeney street, black hill. ballarat to ajoing school zone. thanks"
653,450,The corner of Putty rd and king rd,General,"Pot holes and no Sholder or curbs on right hand side of king rd, just dirt and broken edges of road."
654,451,Pot hole,General,There is a pot hole outside my house: 4 Moore Street Gwynneville. It is slowly getting bigger. Please fix it.
655,452,"Parking on Forster Street, Yarralumla",General,"Cars parking on either side of Forster Street make it difficult to drive through, especially when coaches and tourist buses are viewing all the embassies. Assume these cars belong to public servants trying to avoid pay parking in parliamentary square! It really does make it difficult when four lanes become two and there is no way of getting through besides reversing ....."
656,453,Leaking water meter,General,My mother in law's water meter is leaking. Can you please send someone out to fix it? Thanks
657,455,Unfinished pavement,General,PACKARD CL ingleburn NSW has been prepared for pavement but work stopped suddenly. Some sand were sprayed on the unfinished grounds and no more work has been finalized. Wonder what is the problem?
658,456,Dangerous problem with visibility,General,"There is a massive problem with visibility when turning right/left into sutherland road from Glenelg Place. There is currently a mirror being used to check cars coming down sutherland road. This mirror is now blocked by shrubs, hence the visibility is even poorer. Sutherland road is very uphill and downhill. There have been many accidents on this stretch of road because of this nature of sutherland road many motorists tend to speed. So together with speeding motorists and low visibility , someone turning onto sutherland road from Glenelg place , is at a significant risk. The other issue is when turning right into Glenelg Place, again oncoming cars can only be spotted whilst driving over the top of the previous hill on sutherland road. Glenelg place lies in a valley. Due to an overgrowth of trees along sutherland road the visibility from the top if the previous hill is also severly restricted. Therefore again turning into Glenelg Place is a very very dangerous situation, like I mentioned before cars coming down sutherland road tend to speed."
659,457,Need a road divider on corner,General,"Traffic coming out of Laurina Ave, usually turning right onto Porter Rd consistently cut the corner and sit on the right side of the road and make it impossible to turn right into Laurina. Dangerous. A road divider or cats eye in centre of road will force drivers to stay to the left and allow for a safer experience"
660,458,New Traffic Islands a Hindrance,General,"Last week, new concrete traffic islands were installed on the left side of Power street just before the intersection with Knox road. This means that traffic is forced into banking up in one lane instead of two. Whereas previously the traffic would bank up in two lanes up to about Crawford road, because of these traffic islands, the traffic is forced into banking up in one lane and banks up way back up the street to as far as Crawford Public School. This is made worse by the fact that the traffic light sequencing gives traffic in Power street heading west the shortest possible time to go so only 4-5 cars get to go through the green light before it changes again. This intersection is a nightmare of a morning and is also made worse by a dedicated right turn lane which is unnecessary as the majority of traffic goes straight ahead or turns left. The structure of this intersection, the traffic light sequencing and now the new traffic islands all work towards making this intersection a major traffic nightmare and council needs to rethink it completely!"
661,459,Road repair required,General,"In Stewart street, near the corner of Victoria street, the road was opened to repair a water leak. This was over 6 months ago and it has never been repaired."
662,46,Broken streetlight,General,"Streetlight near 9 Bourke Street, Riverstone not functioning correctly."
663,460,Speeding,General,"Since the Sexton Hill upgrade, Pioneer Parade has become much, much busier. This is exacerbated by the Banora primary school on Pioneer Parade. As our house is situated on a bend in the road, we constantly see cars speeding & cut the corner in front of our house. There are many children in this street that have to walk on the road to school as there are few footpaths. With the increased volume of traffic, a disaster is in the making!"
664,461,Pothole,General,"Upon moving over to turn left from Myrtle St, there a pothole which I've accidentally hit twice over the past few weeks. This needs to be fixed as its in a regular used by drivers. Has potential to cause wheel damage."
665,463,Rough road surface,General,The condition of the road between the intersections of Brother Glen and Tradewinds Estate is in an appalling state.
666,464,Storm Water Drains,General,Recent road surfacing has covered the original gutters and subsequently the depth of the new surface has permanently blocked the storm water outlet for each block.
667,465,Street light,General,One street light required on footpath near creek several occasions people throw things over my back fence 38 Grantham road seven hills 2147
668,466,Willandra Road Street Parking,General,When turning right from Warringah Road into Willandra Road quite often you are unable to turn right due to the build up of traffic. This is all because we have 1 car parked in the left hand lane after the lights at McDonalds causing a lot of traffic during school pick up. Parking isn't allowed after 3:30 but feel it should be moved to 2:30 onwards as it causes so many problems.
669,467,Crevice in gravel road,General,"A crevice has been washed in the middle of the road and it deepens with each heavy rain. It is dangerous both for vehicles and pedestrians, particularly the 93 yr old woman who lives alone along this street. This has been reported to Council which has taken to action to repair."
670,468,Not having a keep clear mark to allow drivers to go out or in to Mary street from king Georges road,General,Not having a keep clear mark to allow drivers to go out or in to Mary street from king Georges road
671,469,Patch road,General,"The road crosses over Warnervale station, is a route for buses and trucks and people driving to the station, is an area consisting of patch on top of patches. I and others would be much appreciated if this section of road could be re-surfaced. Thankyou"
672,47,Graffiti,General,On Friday 24th MayTags were put on my garage door and across the road the whole fence and a brick wall as well. They came back on May 31st and added to it
673,470,Dangerous Intersection,General,"Hi, This is a dangerous intersection which has seen numerous accidents over many years. As cars are turning from/into Cliffbrook Cr into Leonay Pde, cars often don't get a good view of other cars zooming down Leonay Pde because there is a slight crest which blocks the view."
674,471,Bellevue rd from double bay to bellevue hill,General,"The state of condition from fairfax rd intersection to rivers st intersecion is deplorable and has been for years the surface of the rd is very rough. I recently experienced open heart surgery and the journey down from Rivers st to Fairfax rd was excruciatingly painful due to the terrible surface of the rd. I have never complained about the state of the Road before as I have known about it for years, but due to the operation it became self evident that this stretch of rd, about 1 km is in desperate need of a resurface."
675,472,Large pothole/depression,General,"Mid-coast water advise me that the water hydrants were moved from the road some years ago to stop continual damage by traffic. The location they were moved from was not properly treated, so the road surface has dropped causing the problem. There has been a considerable increase in the volume and size of vehicular traffic over the past couple of years, and the noise of trucks hitting the pothole is deafening, particularly large empty trucks with trailers, and also,timber trucks . We feel the vibrations through our home. Council did a good job of stopping water from the road entering our property last year, and I thought they were/are aware of this problem, as water fills the hole and then is dispersed our way when traffic goes through it. The water is not a real problem,but the noise and vibrations are a huge worry. Our address is 25 Cowper Street; on Bucketts Way."
676,473,Pothole Alley,General,This road is destroying our rims. There's no road left
677,474,Dangerous lifting of surface anad uneven surface on railway bridge,General,"The road surface on the railway bridge has been an ongoing maintenance issue for a number of years and there was some major works done on it about 12 months ago. However, this work has now degraded to the point that you need to drop your speed to about 20kph to be safe, or you skid on the surface...it's badly damaged by heavy trucks. We travel this road twice a week and have seen the degradation. It needs urgent attention and concreting, not asphalt. This is a major road and should have major expenditure."
678,475,Water damage to dirt road,General,The rain has washed away the road base and there are large ruts and holes in the road
679,476,Speeding,General,"Speeding motorists along kings rd from st James intersection towards the dead end. Motorists continually turn into kings rd from st James rd or cross across the intersection of st James & kings road & then accelerate fast to speed. & hoon down toward dead end of kings road & nursing home. This is a major issue as lot of kids & elderly in this part of street & also blind/deaf residents who don't feel safe lately crossing or walking down the street. We need sum sort of speed humps or road slowing hills to stop this continuing . We are very close to local public school, nursing home & train station & there is no pedestrian crossing to enable safe crossing to help with the issue of speeding drivers & crossing. The police do not monitor this end of kings rd as they do the northern end frequently 4 drivers doing more than the 50km limit. Please put sum speed humps in & pedestrian islands to prevent death or injury."
680,478,Dangerous One Lane Bridge,General,"The most absurd and dangerous piece of road I've ever encountered. Very little warning a one lane bridge is approaching, no advice on who has right of way, cannot see through the slats of the bridge to see if there is any oncoming traffic. People not familiar with the area speed up to this bridge and on several occasions I've had to reverse backwards into traffic to allow some bully car through that has not slowed to see if anyone is coming. At the very absolute minimum this bridge needs to be patrolled by a simple traffic light."
681,479,Lemon Tree Creek Bridge on A1 Road.,General,"“Road safety for the community, through reporting and acting upon them”"
682,48,Non responsive pedestrian lights,General,The traffic lights here do not respond to button press by pedestrian immediately. Often they take so long to change the pedestrian has walked over already and the lights just hold up traffic.
683,480,Termeil Creek Bridge,General,"“Road safety for the community, through reporting and acting upon them”"
684,481,Myrtle Gully,General,"Approach, at both end of the bridge, resurfaced layer is way higher than original bridge concrete, leaving an unacceptable abrupt and dangerous bump causing heavy vehicles to jump and veer on to oncoming traffic. Must be rectified as soon as posible please. Thank you"
685,482,Road is atroahish potholed and pitted,General,Break my car every day as I work at the satellite earth station. Been like this for over 20 years
686,483,Road is atroahish potholed and pitted,General,Break my car every day as I work at the satellite earth station. Been like this for over 20 years
687,484,Right hand dangerous for tourists and senior citizens on holidays turning right into the park,General,Turning right into this establishment tomago van and village park nsw tomago 819 tomago rd tomago is a serious problem for tourists and senior citizens as the traffic has to avoid larger size vehicle's towing carvans or motor homes tthe pertentual for a death is likely.
688,486,'Roundabout Ahead' sign defaced,General,'Roundabout Ahead' traffic sign has been graffitied over and has been turned to face wrong way.
689,487,Child safety,General,Need speed hump as children/pedestrians in danger.
690,488,Speeding,General,"This is a 50km/h street with lots of elderly residents. There is a problem with ""rat-runners"" using this street as a short cut, bypasses several sets of lights and many travel at high speed, possibly 80km/h+. Main problem time is 4 pm - 6 pm"
691,49,Roadkill,General,"Dead possum on Abbotsleigh Road, Holland Park, opposite the entry to CB Mott carpark."
692,490,Washed away verges,General,Due to recent bad weather and blocked drains in area the edge of road and gutter have eroded causing the storm water to wash over the edge of road and erode driveways and deposit large amounts of gravel on lawns an cause deep ruts in driveways
693,491,Turn right signals,General,"This is becoming a dangerous intersection with people trying turn right from great north Ed into fairlight street or queens Rd. It is very difficult for drivers to view oncoming traffic, which causes turning drivers to take unnecessary risks."
694,492,Stoke Ave Marrickville,General,"Stoke Ave Marrickville needs to be sealed. The road is falling apart, I've reported this to council on numerous occasions, to no avail. I get lied to, instead. All council likes to do is spend rate payers money on new cars, trees, speed humps and bicycle lanes."
695,493,Loose silt on bichuman,General,"The surface of the road outside 120 grafton St Is about 3 cm deep with loose silt and gravel. A street sweeper should be able to run over this and fix the problem, A neighbors child had come of their bike today as a result of the loose surface. I would like to see this fixed if possible."
696,494,Shared zone sign and 10 kmh sign needed,Road Signs,"Dear Representative, I have been living on this street for over a year. Whenever we have to walk through the area, I have to be on the road as there is no foot path on one side. The other side is a slope and hard to maniuvre my baby pram/stroller. Most of the time during peak hour cars enter the road at high speed because there is no sign that it is a shared zone. Neither does it have any sign to reduce the speed."
697,496,Road Surface,General,The road surface in the street is eroded and in particular in the cul de sac
698,498,Big hole on the street,Pothole,There is a big hole in front of no. 1A Tilley St. Dundas Valley.
699,499,Inappropriate lanes,General,Approaching Parramatta Road from Bland Street both lanes have to dangerously merge into one going towards Haberfield. What should happen (on the Ashfield side) is the right lane should be right hand turn ONLY and this would avoid the merging problem.
700,50,Safety concerns with uneven gravel area,General,The red gravel area on the street side of the unit complex at 3 Peron Place Banks is washing away and there is a drop off the cement area near their letterboxes and there is concerns that it is dangerous and as it is not owned by the complex who is responsible should anyone be injured on that area?
701,500,Pacific Highway exit has destinations listed in the wrong order,General,"The sign suggests that Hornsby is accessed from the left most lane. This is incorrect. To access the lane for Hornsby, you must be in the middle lane (right lane of the exit)."
702,501,Speeding cars and bikes,General,My road - Blue Hills - needs speed humps or chicanes to stop the daily speeding idiots!
703,502,Traffic Signals moved by storm - not easily visible.,General,It is very difficult to see the red arrow on the traffic signals when turning left from Berowra Waters Road into the northbound Pacific Highway.
704,503,Lack of right hand turn bay at northbound give way,General,"The right-hand turn from Royston Parade to Ku-Ring-Gai Chase Road needs to give way to through traffic from Belmont to Royston (as well as all traffic from Ku-Ring-Gai Chase Road to Belmont Ave). In peak periods when there is a lot of traffic, it can take a very long time for a gap to appear to be able to complete this turn."
705,505,Faulty street light,General,Street light flickers and goes out continually. Has been like this for several months. First streetlight on right as you enter oxbow court
706,506,Low overhanging tree over bicycle/footpath w/ lifted footpath,General,Tree is very low to the ground and poses a hazard for both cyclists and pedestrians due to low overhanging branches and obstructed visibility
707,507,No stop sign in a turning street,General,Hi Would you please install a no stop signs in the turning part of Watkiss stree 2868? People park the cars and put other driver in dengoure of colliding with other cars on opposite direction.
708,508,Street light not working,Streetlight,The street light opposite the entrance to 2-12 Frances Street Northmead has not been working for a considerable time.
709,509,Speeding motorists,General,Two parallel streets ( Brisbane & Adelaide ) have speed humps or Slow points . Canberra street doesn't have either. So traffic speeds along Canberra street instead . Causing potential fatal hazard .
710,510,Street light and road surface.,General,Street light at round about not working. road surface near this round about not even. need fix its now
711,511,Large pothole,General,Pothole in road
712,513,Pothole at the end of Tingal Road at junction with Manly Road,General,Pothole at the end of Tingal Road at junction with Manly Road. Left hand side when approaching T-junction from Wynnum.
713,514,No street signage to Carinya Avenue,General,There is no Carinya Avenue sign at the O'Riordan Street entrance.
714,515,Sydney Water trench across the road.,General,Sydney Water connected a new developement on the corner at Forest Rd and dug a trench across the entire road in Inverness Ave Penshurst NSW. they completed the works but filled in the trench with a bit of tar laid on sand and it has sunk in places over 10cm. So when you cross it it feels and sounds like the front end or wheel rims are going to be or have been damaged. Doesn't matter if you are doing 50kph or 5kph it is that bad. We locals call it the tank trap.
715,516,Pot holes r us!,General,"Too many pot holes on this road. They've been covered by gravel (I think) but since it was so badly done, the rain has uncovered all of them again. Every time I travel on this street I feel like my kidneys are in my hands. It's terrible. Please fix this ASAP. Thank you."
716,518,Tree branches blocking pavement,General,The trees on the north side particularly of Carinya Avenue haven't been cut for months and the branches are so low you can't walk along the pavement.
717,519,Street parking,General,Provide parking on one side of the road only because when two cars are parked facing opposite directions it becomes a race between opposing vehicles not to give way. This has happened too much. As a nrma patrol man this is a bad hazzard when rushing to un lock a car with a child inside.
718,52,Litter,General,"Piles of rotting litter have been building up in the gutters on the eastern side of Hopetoun St for more than a year and council does nothing about it. Broken glass, bottles and food containers."
719,521,Pedestrian crossing,General,This is one of the most dangerous crossings. Traffic travels fast in both directs and I have been nearly hit twice in the last 6 months whilst walking my kids to school across this road. Cars seems to exit the roundabout fast and nearly collect pedestrians. I have witnessed a couple of other near misses. Please kindly consider options to rectify this.
720,522,Roundabout,General,"I use this roundabout daily and it is extremely difficult when travelling along Trevenar Street, towards ashfield, to see cars coming along King Street travelling down milton street. Could you kindly see if there is anyway to make this a less dangerous intersection/ roundabout"
721,523,Roundabout,General,"I use this roundabout daily and it is extremely difficult when travelling along Trevenar Street, towards ashfield, to see cars coming along King Street travelling down milton street. Could you kindly see if there is anyway to make this a less dangerous intersection/ roundabout"
722,524,Pedestrian crossing,General,This is one of the most dangerous crossings. Traffic travels fast in both directs and I have been nearly hit twice in the last 6 months whilst walking my kids to school across this road. Cars seems to exit the roundabout fast and nearly collect pedestrians. I have witnessed a couple of other near misses. Please kindly consider options to rectify this.
723,525,Pedestrians crossing inappropriately,Laws and Enforcement,"Pedestrians cross against the red light, single people and flocks of students. The traffic is held up and I have observed numerous near misses. Something needs to be done to prevent an injury. Further to this cars turn left from the right lane on railway street entering Hawkesbury road because of the number of people crossing on the green light for cars. People become frustrated and try and get through the lights by going around on the right lane turning left"
724,526,Abandoned Motor Vehicle,General,"This car has been in the car park of the Yass Junction Station car park for weeks now, and its up on bricks, pot plants and whatever else they could find to remove its wheels"
725,528,Broken kerbing,General,Kerb broken outside no 10 where stormwater comes out. People have already cut there feet on the sharp edges as well as a tyre on a trailer being shredded
726,529,Missing road guide posts,General,Along this approximate stretch of the road there are a lot of road guide posts missing. This makes it hard to judge the location of the bends along this stretch of road especially in the dark with rain and oncoming vehicle headlights.
727,531,Small Street Big Problems,General,"I live in Redbank Ct MARDI, this cul-de-sac has become dangerous to get in & out of with cars parked on the street, buses used as mobile homes and 1 tree thoughtlessly planted on the corner at number 11 blocking the view down the road as you enter. My family plus friends visiting and I have been forced up onto the gutter to get in or out of the street, I have had a blown tyre on one occasion and a scratch on my car because of this. I have requested council come out and trim back the tree on the nature strip before & it is in desperate need to be done again. The residents at number 11 don't seem to care because it is on the council strip."
728,532,Massive Dip,General,"At entry into round a bout heading East, the road has a dip in it that has been getting worse over the last few months. It's quite dangerous as it seriously disturbs the cars stability."
729,533,Traffic weight limits,General,Many heavy vehicles including Semi-Trailers & Truck Trailers regularly using Cox/Short St in defiance of road signs. Needs enforcement.
730,534,Incorrect lane marking,General,I refer to the newly modified Stewart Ave. and King/Parry Street intersection in Newcastle and specifically when travelling south west in Stewart Ave. and making a right hand turn into Parry Street.
731,536,Rough road surface,General,The road way is really rough and has lots of bumps and pot holes all up Brisbane street between condong street and king street
732,538,Flat battery,General,Car won't start needed done by 10:30 If possible
733,54,Poor signage,General,"On more than one occasion i have dropped people off at the airport and have tried to get back onto the freeway to Newcastle and ended up heading toward Woolongong. Coming out of the airport there is no signage to direct me north in any way shape or form. One sign gives me the option of City or M1. I don't want to go to the City. I want to go to the northern suburbs at least, if not directly to Newcastle but, as there is no signage for either I choose M1 because I know I have to get onto it to go north but I can't get the right direction. It takes me south so I have to go till I can turn around. There seems to be no roads north from the airport and I can't work that out as I just came from the north to get there."
734,540,Overgrown footpaths,General,The walkway from Kerrigan to Morrow street between 37 & 39 Morrow street is badly overgrown with grass. Also the footpath on Kerrigan Street about 75m north of the Kerrigan/Dunnett street roundabout is blocked with prunings thrown there from a house backing onto Kerrigan street.
735,541,Long Grass,General,"Long grass across street, attracting brown snakes in residential area. Please get someone to get rid of the long grass in the area"
736,542,Curb and guttering very high,General,"A) The pedestrian footpath in front of our premises was built ‘higher’ than our ‘driveway slab’ causing rain water to run into our premises and collect. b) Because of the above mentioned footpath design, the incline of our driveway is likely to be at 30 degrees which is more than twice the standard. c) Because of the above mentioned footpath design, our vehicles are getting damaged when entering and exiting the driveway. d) Because of the above mentioned footpath design, our concrete of our inclined driveway is breaking away. Also the grass area next to the inclined driveway has a steep incline causing the sandy soil to run into the gutters and into the drains. e) The extreme convex camber of the road on Ireton Street, at the intersection of Victoria Lane (south end) Malabar causes a alarming dip of the road at this intersection. Vehicle on a daily bases, even when travelling at a slow walking pace collide with the road causing vehicle debris on the road and damage in the bitumen. Some larger vehicle frequently get stuck on the road at this intersection and have to be towed from the road, blocking Ireton street at times."
737,543,Lack of Street Lighting,General,There is no street lights in this section of Eddy St. To make it safe at night street lights need to be installed.
738,544,Uneven Road Surface,General,Paton Street between Sherwood Road and Cumberland Highway has a poor road surface with many holes been patched and then those patches been repatched. The road is too bumpy and streets that don't need resurfacing have been resurfaced.
739,545,Right turn into moorebank ave,General,The right turn from anzac st into moorebank ave moorebank is extremely uneven. Road needs to be repaired
740,546,Rough road surface,General,"Bitumen on the bend of the road has sunk and created a raised, uneven and very unsafe road surface. Creates potential hazards when two cars meet on the bend and try to avoid the patched bitumen."
741,547,Grass Hazard,General,"Hi. The local area of Forde is overgrown to the point that we are no longer able to use the open parks and walkways due to long grass, paspalem and obnoxious weeds. he open grassed areas particularly along the Forde ponds between Horse Park Drive through to Mulligans Flat are a disgrace. The cost of land rates and land tax in the area are not recipricated with keeping the concept of Forde as it should be, an open and park like environment that encourages people to move in and around the area. The place has gone to the dogs."
742,548,Bad corner no curb and gutter,General,The entrance to our street (from whiting ave) is a really bad corner. We have nearly had our parked car hit a few times. There is also no curb and gutter on either side at the start of the road and no paved/Asphelted parking for the park
743,549,Clearway needed in peak hours-Bingara Crescent,General,"There is increasing traffic using Bingara Crescent during peak hours - morning and afternoon - south bound between First Orchard Avenue and Seven Hills Road. There is only one lane for the majority of this space, and there are always parked cars in the left lane, so traffic banks up, as cars can't get into the left lane until the last minute to turn left onto Seven Hills Road. Traffic banks up the entire length of Bingara Crescent a lot of the time."
744,551,Severe potholes,General,"Several deep potholes, continually just filled up then rains again and potholes are back"
745,552,Dangerous corner,General,Cars turning right from Acacia rd into Burrogorand rd at Ruse continually cut the corner and nearly collide with cars coming out of Burrogorang rd that are turning left onto Acacia rd. I am nearly hit by another car here atleast twice a week and I speak to neighbors and other local people who expess the same concerns. It's only a matter of time before there is a crash here. A simple concrete strip with a keep left sign would solve this problem.
746,553,Road pot hole,General,2 small-medium pot holes in the middle of Smallwood road are becoming hazard to cars. Right in the middle of the roads and cars have to swerve them.
747,554,Potholes,General,On the corner of curry street Cardiff turning into camellia street the are a couple of potholes which have been getting bigger over the last month or two.
748,555,Alexander rathbone,General,"Gilchrist drive between Menangle road and Englorie park road is a 60klm speed (no signage on road or signs , we are at 38 gilchrist drive, we have only 3 seconds to drive out of our driveway. all cars are doing in excess of 60klm"
749,556,The walls for the garden beds outside 1 botany road are starting to collapse,General,The walls for the garden beds outside 1 botany road are starting to collapse. There is a huge gap n the brickwork.
750,557,Mooroolbark 5 ways exit towards Hull Road (Lilydale) roughness,General,The exit from the 5 ways round-a-bout in Mooroolbark when turning right towards Lilydale (onto Hull Road) is very rough/wavy (sunken?) and often bottoms out the shocks on my car
751,558,Me mellross,General,We need speed humps in the street. Every day cars come off hill end road in to Delaney drive at hi speed most lose control and head for our homes. Kids play on the road. Most of the drivers are p plate and. Someone will be killed one day
752,559,Steps up to Dunnois street not finished,General,The cutting up to Dunnois Street were replaced a month a go however they are not finished. Handrail and lighting not in place. Many residence uss these steps and are inconvenienced by the length of time to complete.
753,56,"Littering, illegal parking, abandoned trolleys",Laws and Enforcement,I'm sick of living in a street that looks like a ghetto because other people are too selfish and lazy to put their unwanted junk mail in recycling and bring trolleys home and level them on the street. All residents need to eat up their act!
754,560,Port macquarie road bogee,General,"The access to resident's properties along Port Macquarie Road at Bogee 2489 has deteriorated due to lack of road grading on this road for well over two years. When it rains, people who do not own 4WD vehicles are unable to travel on this road. Glen Alice Road between Port Macquarie Road and Noola Road is also filled with potholes. i"
755,561,Wilson Drive Between Colo Vale and Balmoral Village,General,"Pot holes,no lines marked,no warning signs of hazards, no safe crossing in 60km zone .Edges have ditches and no shoulders ,no lighting,roadway not clear of trees,rubbish, over grown grass. Vision obstructed"
756,562,Wilson Drive Between Colo Vale and Balmoral Village,General,"Pot holes,no lines marked,no warning signs of hazards, no safe crossing in 60km zone .Edges have ditches and no shoulders ,no lighting,roadway not clear of trees,rubbish, over grown grass. Vision obstructed"
757,563,Wilson Dr,General,2 deaths have occurred on this section due to road
758,564,Fix our Roads,General,Wilson drive Hill Top has taken enough lives especially young children. Quit the revenue raising by having the police there and do something to fix the road instead. It needs a lot of work and trees cleared so the residents can access their homes safely
759,566,Road traffic & Pedestrian Hazard,General,"East corner of Wharf St & Pacific St. Woolgoolga has vegetation growing down to road edge making it a blind corner for traffic & as footpath is completely overgrown ,pedestrians are forced onto roadway. Appeals to Coffs Council for over 7 years have brought absolutely no action, except owner will be told to trim bushes but still nothing happens. Appeal for at least a centre line on bend resulted in being told road too narrow. Beginning to suspect property in question owned or rented by council employee. Please can something be done before someone is killed. Errol Stevens.."
760,568,Unnecessary traffic,General,"Tourist traffic pour down our street during holiday times because they think they can get into Stocklands Nowra, they can't, but council ( at my request) put up a sign. They stoffed this up because it's placement can't be seen by cars. Our street is not kerbed and guttered, so when cars park the street becomes clogged and dangerous for pedestrians."
761,569,Road surface,General,"Due to frequent heavy double trucks on road there is a need for repairs from Pacific Highway to National Parks entrance. The heavy vehicles go to housing and flat-block construction plus the most traffic to North Turramurra golf/recreation civil work program, which will be great when finished."
762,57,"Littering, illegal parking, abandoned trolleys",Laws and Enforcement,I'm sick of living in a street that looks like a ghetto because other people are too selfish and lazy to put their unwanted junk mail in recycling and bring trolleys home and level them on the street. All residents need to eat up their act!
763,570,Broken Glass,General,There was an accident here over 3 weeks ago and the broken glass was swept off the road and onto to foot path at the pedestrian crossing
764,571,Parking on narrow bend,General,Duncan street is already a narrow street but cars park on the bend or very close to it. It makes it difficult to go around as oncoming cars can't be seen. You need to go very slow and stop behind the parked cars to avoid accidents and let others through. As it a narrow bend if there is a car parked on the bend you have to drive over to the right. Some drivers also don't drive to left to as well when going around. This is also on the route for buses. It would be safer if there was no parking signs on and near the bend. It would be better as drivers will know that they can stay to the left going around the bend and not worry about having to stop or having to drive more to the right where other oncoming cars may be coming
765,572,Rubbish in park adjacent to renwick street chifley,General,Some ratbag has dumped an old washing machine and a metal frame (two separate locations) in the parkland adjacent to Renwick st. The rubbish is at the bottom of the park near Hindmarsh Drive. Could you please remove this rubbish.
766,573,Street lights .,General,Street lights at the roundabout have've been off for nearly a month now.. Specially at the roundabout at nigth.
767,574,Pothole,General,A single pothole in the middle of the road where the new end of camellia street meets up with the older end. Getting bigger.
768,575,Garden and footpaths maintanence,General,"The footpath verge has not been maintained/mowed in the last 9 months that I have resided in this area. I have had to do this myself and I believe this is not my responsibility. I am also not satisfied with the state of the median strip garden that is in my street. It has not been looked after, and the picket post and ropes that were put up when the estate was first established have still not been removed. They create a reversing hazard from the residences driveways."
769,576,"Large, dangerous potholes on Rickertt Road at Tingalpa Creek bridge",General,"Large potholes on both carriageways of Rickertt Road, expanding daily. Requires urgent attention."
770,577,Street light not working,General,"Hi there, The street light on the walkway in the corner of Friend Place and Farmingdale Drive has not been working for the last few months. This makes it difficult to walk on the walking path in the evening. Especially with winter nearing, would greatly appreciate if this is fixed at the earliest."
771,578,Trees in powerlines,General,Along our street there are many trees that have grown through and over power lines
772,579,Street light not working,General,Cnr of walker street and bali drive. in front of 2 bali drive pole number 238144
773,580,No right turn sign not visible,Road Signs,"On the intersection of macquire and marsden, a tree blocks no right turn and I have seen people turn right a lot of times. This can be fatal as it is 60kph zone."
774,581,"Large, damaging pothole on Ernest Street at junction with Mountjoy Terrace",General,Causing suspension bottom-outs.
775,582,Road parking,General,I would like to see the road widened to allow 2 cars to easily pass each other possibly turning some of the turfed area into standard parking bays or more parking made available by creating 45 degree parking bays out of the turf areas. There are to many apartments for the amount of street parking and when the little street is busy it gets backed up as there is no room to pass each other.
776,583,Illegal and dangerous parking,General,In front of both schools Barker and barker Prep there is significant danger from peopel parking their cars constricting a two lane road to one
777,584,Roadside,General,School bus route. Side of road extremely dangerous .roadside Graded with small machine months ago but original matting not replaced. Two vehicles unable to pass safely..
778,585,Rounderbout problem for users coming from left,General,"Approach from West has right turn lane on inside with left turn & straight on same arrow on nearside. Same applies to traffic from South. As traffic has to merge immediately after leaving roundabout, turning right into Empire Bay Dr & turning left into Avoca Drive, there should be no access from inside lanes"
779,586,No through road,General,The street is missing signs to traffic in both directions indicating that the road is a cul de sac. Many vehicle turn down this street to try and cross on to Boundary or Patterson roads however having to turn around and head back down the Princes Hwy
780,588,Speeding Cars on residential road,General,"Numerous cars come around the corner from Diggers Beach Road and ""Plant it"" resulting in skidding, particularly in the wet, fishtailing etc and as it is a down hill straight ,speeding down the street. This is a residential area with many residents crossing Firman Drive to get to the beach. There is a resort on one side of the road with numerous cars, parked outside the resort as well as coaches and mini buses. These cars are going in and out of the carpark at all times during the day. There have been many near misses and this is an area waiting for a disaster. It seems that this road is a well known spot if you want to ""hoon"" as the speeding activity has increased in recent years. Apart from the noise these cars make with their noisy engines, skidding tyres etc . The speeding cars can still be heard as they speed around to Charlesworth Bay road. I would think that traffic calmers would fix this problem. This is a dangerous situation. there are 5 driveways into AAnuka Beach Resort and three cross streets as well as numerous local residents walking across the road at various spots along the road to get to the beach. I was recently seeing my family off from my home and as my son was strapping his children into their seatbelts a car came around the corner , lost traction in the wet , fishtailed for a distance , towards my son's car and did a 180 degree spin with car facing in opposite direction when he came to a halt. This could have been a tragedy. Please investigate and consider doing something about this."
